broad_category,level1_subject,level2_subject,specific_subject,volume_index,volume_title,source,paragraph_id,primary_subject,keywords,text
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P705,昆虫,蜂、蝇,蝇，长安秋多蝇，成式蠹书，常日读百家五卷，颇为所扰，触睫隐字，驱不能已。偶拂杀一焉，细视之，翼甚似蜩，冠甚似蜂。性察于腐，嗜于酒肉。按理首翼，其类有苍者声雄壮，……
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P706,帝王,上,壁鱼，补阙张周封言，尝见壁上白瓜子化为白鱼，因知《列子》言朽瓜为鱼之义。
人物政事,人物政事,成式自述,成式自述,34,卷十七·广动植之二,三校,V34-P708,成式自述,成式,天牛虫，黑甲虫也。长安夏中，此虫或出于离壁间必雨，成式七度验之皆应。
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P709,帝王,上,异虫，温会在江州，与宾客看打鱼。渔子人，忽上岸狂走。温问之，但反手指背，不能语。渔者色黑，细视之，有物如黄叶，大尺馀，眼遍其上，啮不可取，温令烧之落。每对眼，底……
人物政事,人物政事,将相臣子,将相臣子,34,卷十七·广动植之二,三校,V34-P709,将相臣子,令,异虫，温会在江州，与宾客看打鱼。渔子人，忽上岸狂走。温问之，但反手指背，不能语。渔者色黑，细视之，有物如黄叶，大尺馀，眼遍其上，啮不可取，温令烧之落。每对眼，底……
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P710,帝王,诏、玄宗,冷蛇，申王有肉疾，腹垂至，每出则以百练束之，至暑月，常息不可过。玄宗诏南方取冷蛇二条赐之，蛇长数尺，色白，不螫人，执之冷如握冰。申王腹有数约，夏月置于约中，……
饮食医药,饮食医药,医术药理,医术药理,34,卷十七·广动植之二,三校,V34-P710,医术药理,疾、方,冷蛇，申王有肉疾，腹垂至，每出则以百练束之，至暑月，常息不可过。玄宗诏南方取冷蛇二条赐之，蛇长数尺，色白，不螫人，执之冷如握冰。申王腹有数约，夏月置于约中，……
人物政事,人物政事,成式自述,成式自述,34,卷十七·广动植之二,三校,V34-P711,成式自述,成式,异蜂，有蜂如蜡蜂稍大，飞劲疾，好圆裁树叶，卷入木窍及壁罅中作窠。成式常发壁寻之，每叶卷中实以不洁，或云将化为蜜也。
建筑寺塔,建筑寺塔,宫殿城楼,宫殿城楼,34,卷十七·广动植之二,三校,V34-P712,宫殿城楼,楼、门,白蜂窠，成式修竹里私第，果园数亩。壬戌年，有蜂如麻子蜂，胶土为窠于庭前檐，大如鸡卵，色正白可爱。家弟恶而坏之，其冬果衅钟手足。《南史》言，宋明帝恶言白门。《金楼……
天文地理,天文地理,天象,天象,34,卷十七·广动植之二,三校,V34-P712,天象,日、风、雪,白蜂窠，成式修竹里私第，果园数亩。壬戌年，有蜂如麻子蜂，胶土为窠于庭前檐，大如鸡卵，色正白可爱。家弟恶而坏之，其冬果衅钟手足。《南史》言，宋明帝恶言白门。《金楼……
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P713,昆虫,蜂,毒蜂，岭南有毒菌，夜明，经雨而腐化为巨蜂，黑色，喙若锯，长三分馀。夜入人耳鼻中，断人心系。
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P714,帝王,上,竹蜜蜂，蜀中有竹蜜蜂，好于野竹上结窠。窠大如鸡子，有带，长尺许。窠与蜜并绀色可爱，甘倍于常蜜。
天文地理,天文地理,地理山水,地理山水,34,卷十七·广动植之二,三校,V34-P715,地理山水,水、涧、溪,水蛆，南中水溪涧中多有蛆，长寸馀，色黑。夏深变为虻，螫人甚毒。
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P716,兽类,象,水虫，象浦其川渚有水虫，攒水食船，数十日船坏。虫甚微细。抱抢，水虫也。形如吉蜣，稍大，腹下有刺似抢，如棘针螯人，有毒。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P716,昆虫,虫,水虫，象浦其川渚有水虫，攒水食船，数十日船坏。虫甚微细。抱抢，水虫也。形如吉蜣，稍大，腹下有刺似抢，如棘针螯人，有毒。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P717,昆虫,虫,负子，水虫也。有子多负之。
天文地理,天文地理,天象,天象,34,卷十七·广动植之二,三校,V34-P718,天象,月、辰、云,避役，南中名避役，一曰二十辰虫。状似蛇医，脚长，色青赤，肉鬣。暑月时见于篱壁间，俗云见得多称意事。其首倏忽更变为十二辰状。成式再从兄尝观之。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P719,昆虫,虫,食胶虫，夏月食松胶，前脚传之，后脚聂之，内之尻中。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P720,昆虫,蝉,敦禺，形如蝉，其子如虾，著草叶。得其子，则母飞来就之。煎食，辛而美。
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P721,兽类,马,灶马，状如促织，稍大，脚长，好穴于灶侧。俗言灶有马，足食之兆。
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P722,兽类,马、豹、鼠,谢豹，虢州有虫名谢豹，常在深土中。司马裴沈子常治坑获之。小类虾蟆，而圆如球，见人以前两脚交覆首，如羞状。能穴地如鼢鼠，顷刻深数尺。或出地听谢豹鸟声，则脑裂而死，……
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P723,帝王,上,碎车虫，状如唧聊，苍色，好栖高树上，其声如人吟啸，终南有之。一本云，沧州俗呼为搔前，太原有大而黑者，声唧聊。碎车，别俗呼为没盐虫也。
器物技艺,器物技艺,衣饰,衣饰,34,卷十七·广动植之二,三校,V34-P724,衣饰,衣、带,度古，似书带，色类蚓，长二尺馀，首如铲，背上有黑黄衣阑，稍触则断。尝趁蚓，蚓不复动，乃上蚓掩之，良久蚓化。惟腹泥如涎，有毒，鸡吃辄死。俗呼土虫。
天文地理,天文地理,天象,天象,34,卷十七·广动植之二,三校,V34-P725,天象,雷、云,雷蜞，大如蚓，以物触之乃蹙缩，圆转若鞠。良久引首，鞠形渐小，复如蚓焉。或云啮人毒甚。
天文地理,天文地理,地理山水,地理山水,34,卷十七·广动植之二,三校,V34-P726,地理山水,水、岭,矛，蛇头鳖身，入水缘树木，生岭南，南人渭之矛。膏至利，铜瓦器贮浸出，惟鸡卵壳盛之不漏。主肿毒。
动物,动物,龙蛇类,龙蛇类,34,卷十七·广动植之二,三校,V34-P727,龙蛇类,蛇,蓝蛇，首有大毒，尾能解毒，出梧州陈家洞。南人以首合毒药，谓之蓝药，药人立死。取尾为腊，反解毒药。
动物,动物,龙蛇类,龙蛇类,34,卷十七·广动植之二,三校,V34-P728,龙蛇类,蛇、蚺,蚺蛇，长十丈，常吞鹿，消尽，乃绕树出骨。养创时肪腴甚美。或以妇人衣投之，则蟠而不起。其胆上旬近头，中旬在心，下旬近尾。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P729,昆虫,虫、蝎,蝎，鼠负虫巨者多化为蝎。蝎子多负于背，成式尝见蝎负十馀子，子色犹白，才如稻粒。成式尝见张希复言，陈州古仓有蝎，形如钱，螫人必死。』江南旧无蝎，开元初，尝有主簿，……
人物政事,人物政事,道士方士,道士方士,34,卷十七·广动植之二,三校,V34-P730,道士方士,道、道士,虱，旧说虱虫饮赤龙所浴水则愈。虱恶水银。人有病虱者，虽香衣沐浴不得已。道士崔白言，荆州秀才张告，尝扪得两头虱。有草生山足湿处，叶如百合，对叶独茎，茎微赤，高一二……
饮食医药,饮食医药,医术药理,医术药理,34,卷十七·广动植之二,三校,V34-P730,医术药理,治、病,虱，旧说虱虫饮赤龙所浴水则愈。虱恶水银。人有病虱者，虽香衣沐浴不得已。道士崔白言，荆州秀才张告，尝扪得两头虱。有草生山足湿处，叶如百合，对叶独茎，茎微赤，高一二……
天文地理,天文地理,地理山水,地理山水,34,卷十七·广动植之二,三校,V34-P730,地理山水,山、水,虱，旧说虱虫饮赤龙所浴水则愈。虱恶水银。人有病虱者，虽香衣沐浴不得已。道士崔白言，荆州秀才张告，尝扪得两头虱。有草生山足湿处，叶如百合，对叶独茎，茎微赤，高一二……
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P731,昆虫,虫、蝗,蝗，荆州有帛师，号法通，本安西人。少于东天竺出家，言蝗虫腹下有梵字，或白天下来者，乃忉利天梵天来者。西域验其字作木天坛法禳之。今蝗虫首有「王」字，固自不可晓。或……
异域物产,异域物产,异国,异国,34,卷十七·广动植之二,三校,V34-P731,异国,西域、天竺,蝗，荆州有帛师，号法通，本安西人。少于东天竺出家，言蝗虫腹下有梵字，或白天下来者，乃忉利天梵天来者。西域验其字作木天坛法禳之。今蝗虫首有「王」字，固自不可晓。或……
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P732,兽类,狐,野狐鼻涕，螵蛸也，俗呼为野狐鼻涕。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P734,昆虫,蝉,蝉，未脱时名复育，相传言蛣蜣所化。秀才韦翾庄在杜曲，尝冬中掘树根，见复育附于朽处，怪之。村人言蝉固朽木所化也，翾因剖一视之，腹中犹实烂木。
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P735,兽类,熊,蝶，白蛱蝶，尺蠖蠒所化也。秀才顾非熊少年时，尝见郁栖中坏绿裙幅，旋化为蝶。工部员外郎张周封言，百合花合之，泥其隙，经宿化为大胡蝶。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P735,昆虫,蝶,蝶，白蛱蝶，尺蠖蠒所化也。秀才顾非熊少年时，尝见郁栖中坏绿裙幅，旋化为蝶。工部员外郎张周封言，百合花合之，泥其隙，经宿化为大胡蝶。
人物政事,人物政事,隐逸高人,隐逸高人,34,卷十七·广动植之二,三校,V34-P736,隐逸高人,逸、山人,蚁，秦中多巨黑蚁，好斗，俗呼为马蚁。次有色窃赤者。细蚁中有黑者，迟钝，力举等身铁。有窃黄者，最有兼弱之智。成式儿戏时，尝以棘刺标蝇，置其来路，此蚁触之而返，或去……
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P736,昆虫,蚁、蝇,蚁，秦中多巨黑蚁，好斗，俗呼为马蚁。次有色窃赤者。细蚁中有黑者，迟钝，力举等身铁。有窃黄者，最有兼弱之智。成式儿戏时，尝以棘刺标蝇，置其来路，此蚁触之而返，或去……
建筑寺塔,建筑寺塔,宫殿城楼,宫殿城楼,34,卷十七·广动植之二,三校,V34-P736,宫殿城楼,殿、楼,蚁，秦中多巨黑蚁，好斗，俗呼为马蚁。次有色窃赤者。细蚁中有黑者，迟钝，力举等身铁。有窃黄者，最有兼弱之智。成式儿戏时，尝以棘刺标蝇，置其来路，此蚁触之而返，或去……
梦兆占卜,梦兆占卜,占卜预言,占卜预言,34,卷十七·广动植之二,三校,V34-P736,占卜预言,相、易,蚁，秦中多巨黑蚁，好斗，俗呼为马蚁。次有色窃赤者。细蚁中有黑者，迟钝，力举等身铁。有窃黄者，最有兼弱之智。成式儿戏时，尝以棘刺标蝇，置其来路，此蚁触之而返，或去……
天文地理,天文地理,地理山水,地理山水,34,卷十七·广动植之二,三校,V34-P736,地理山水,山、野,蚁，秦中多巨黑蚁，好斗，俗呼为马蚁。次有色窃赤者。细蚁中有黑者，迟钝，力举等身铁。有窃黄者，最有兼弱之智。成式儿戏时，尝以棘刺标蝇，置其来路，此蚁触之而返，或去……
人物政事,人物政事,道士方士,道士方士,34,卷十七·广动植之二,三校,V34-P737,道士方士,道、道士,蜘蛛，道士许象之言，以盆覆寒食饭于暗室地上，入夏悉化为蜘蛛。
动物,动物,兽类,兽类,34,卷十七·广动植之二,三校,V34-P738,兽类,兔,吴公，绥安县多吴公，大者兔寻，能以气吸兔。小者吸蜥蜴，相去三四尺，骨肉自消。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P739,昆虫,虫、蛛、蝇,蠮螉，成式书斋多此虫，盖好窠于书卷也。或在笔管中，祝声可听。有时开卷视之，悉是小蜘蛛，大如蝇虎，旋以泥隔之，时方知不独负桑虫也。
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P740,昆虫,蛛、蝇,颠当，成式书斋前，每雨后多颠当，窠深如蚓穴，网丝其中，土盖与地平，大如榆荚。常仰捍其盖，伺蝇蠖过也翻盖捕之，才入复闭，与地一色，并无丝隙可寻也。其形似蜘蛛，《尔……
动物,动物,昆虫,昆虫,34,卷十七·广动植之二,三校,V34-P741,昆虫,蜂、蝇,蝇，长安秋多蝇，成式蠹书，常日读百家五卷，颇为所扰，触睫隐字，驱不能已。偶拂杀一焉，细视之，翼甚似蜩，冠甚似蜂。性察于腐，嗜于酒肉。按理首翼，其类有苍者声雄壮，……
人物政事,人物政事,帝王,帝王,34,卷十七·广动植之二,三校,V34-P742,帝王,上,壁鱼，补阙张周封言，尝见壁上白瓜子化为白鱼，因知《列子》言朽瓜为鱼之义。
人物政事,人物政事,成式自述,成式自述,34,卷十七·广动植之二,三校,V34-P744,成式自述,成式,天牛虫，黑甲虫也。长安夏中，此虫或出于离壁间必雨，成式七度验之皆应。
